product_rk,product_name,effective_from_date,effective_to_date
1340462,Кредит наличными,2023-01-01,2999-12-31
1851792,Ипотека,2023-01-01,2999-12-31
1361490,Ипотека,2023-01-01,2999-12-31
1421905,Автокредит,2023-01-01,2999-12-31
1943365,Автокредит,2023-01-01,2999-12-31
1619104,Кредит наличными со страховкой,2023-01-01,2999-12-31
1335206,Автокредит,2023-01-01,2999-12-31
1134764,Кредит наличными со страховкой,2023-01-01,2999-12-31
1889032,Кредит наличными со страховкой,2023-01-01,2999-12-31
1020682,Ипотека,2023-01-01,2999-12-31
1722968,Кредит наличными со страховкой,2023-01-01,2999-12-31
1703799,Кредит наличными со страховкой,2023-01-01,2999-12-31
1767089,Кредит наличными со страховкой,2023-01-01,2999-12-31
1512597,Автокредит,2023-01-01,2999-12-31
1833366,Кредит наличными,2023-01-01,2999-12-31
1920434,Кредит наличными со страховкой,2023-01-01,2999-12-31
1020741,Автокредит,2023-01-01,2999-12-31
1786347,Кредит наличными,2023-01-01,2999-12-31
1212042,Кредит наличными,2023-01-01,2999-12-31
1102843,Автокредит,2023-01-01,2999-12-31
1799162,Автокредит,2023-01-01,2999-12-31
1366680,Ипотека,2023-01-01,2999-12-31
1773260,Кредит наличными со страховкой,2023-01-01,2999-12-31
1051173,Автокредит,2023-01-01,2999-12-31
1049415,Кредит наличными со страховкой,2023-01-01,2999-12-31
1168767,Кредит наличными,2023-01-01,2999-12-31
1132872,Кредит наличными,2023-01-01,2999-12-31
1138085,Ипотека,2023-01-01,2999-12-31
1604026,Кредит наличными,2023-01-01,2999-12-31
1449870,Ипотека,2023-01-01,2999-12-31
1973475,Кредит наличными,2023-01-01,2999-12-31
1189254,Автокредит,2023-01-01,2999-12-31
1653071,Автокредит,2023-01-01,2999-12-31
1265660,Кредит наличными,2023-01-01,2999-12-31
1727854,Ипотека,2023-01-01,2999-12-31
1833752,Ипотека,2023-01-01,2999-12-31
1578534,Кредит наличными со страховкой,2023-01-01,2999-12-31
1044333,Ипотека,2023-01-01,2999-12-31
1858622,Кредит наличными,2023-01-01,2999-12-31
1867840,Кредит наличными со страховкой,2023-01-01,2999-12-31
1072822,Кредит наличными со страховкой,2023-01-01,2999-12-31
1448069,Кредит наличными со страховкой,2023-01-01,2999-12-31
1345312,Автокредит,2023-01-01,2999-12-31
1587315,Кредит наличными со страховкой,2023-01-01,2999-12-31
1632528,Ипотека,2023-01-01,2999-12-31
1834106,Ипотека,2023-01-01,2999-12-31
1856477,Кредит наличными,2023-01-01,2999-12-31
1592642,Кредит наличными со страховкой,2023-01-01,2999-12-31
1330912,Автокредит,2023-01-01,2999-12-31
1628769,Автокредит,2023-01-01,2999-12-31
1513089,Автокредит,2023-01-01,2999-12-31
1517355,Ипотека,2023-01-01,2999-12-31
1161849,Ипотека,2023-01-01,2999-12-31
1467563,Кредит наличными со страховкой,2023-01-01,2999-12-31
1727333,Кредит наличными со страховкой,2023-01-01,2999-12-31
1004969,Автокредит,2023-01-01,2999-12-31
1860330,Кредит наличными со страховкой,2023-01-01,2999-12-31
1690014,Кредит наличными,2023-01-01,2999-12-31
1969498,Кредит наличными со страховкой,2023-01-01,2999-12-31
1326433,Кредит наличными,2023-01-01,2999-12-31
1132674,Кредит наличными со страховкой,2023-01-01,2999-12-31
1143171,Автокредит,2023-01-01,2999-12-31
1285153,Кредит наличными со страховкой,2023-01-01,2999-12-31
1130622,Ипотека,2023-01-01,2999-12-31
1861154,Кредит наличными,2023-01-01,2999-12-31
1037845,Автокредит,2023-01-01,2999-12-31
1597962,Автокредит,2023-01-01,2999-12-31
1977749,Автокредит,2023-01-01,2999-12-31
1196829,Ипотека,2023-01-01,2999-12-31
1466380,Автокредит,2023-01-01,2999-12-31
1274572,Автокредит,2023-01-01,2999-12-31
1497736,Кредит наличными,2023-01-01,2999-12-31
1425124,Кредит наличными со страховкой,2023-01-01,2999-12-31
1034592,Ипотека,2023-01-01,2999-12-31
1345280,Автокредит,2023-01-01,2999-12-31
1937170,Автокредит,2023-01-01,2999-12-31
1786076,Автокредит,2023-01-01,2999-12-31
1678995,Кредит наличными со страховкой,2023-01-01,2999-12-31
1193030,Автокредит,2023-01-01,2999-12-31
1744343,Кредит наличными,2023-01-01,2999-12-31
1056642,Кредит наличными со страховкой,2023-01-01,2999-12-31
1775363,Ипотека,2023-01-01,2999-12-31
1115969,Ипотека,2023-01-01,2999-12-31
1158245,Ипотека,2023-01-01,2999-12-31
1747401,Кредит наличными со страховкой,2023-01-01,2999-12-31
1231766,Кредит наличными,2023-01-01,2999-12-31
1540226,Автокредит,2023-01-01,2999-12-31
1137118,Кредит наличными,2023-01-01,2999-12-31
1604560,Ипотека,2023-01-01,2999-12-31
1933899,Ипотека,2023-01-01,2999-12-31
1844693,Кредит наличными со страховкой,2023-01-01,2999-12-31
1959344,Кредит наличными,2023-01-01,2999-12-31
1373064,Кредит наличными,2023-01-01,2999-12-31
1708126,Автокредит,2023-01-01,2999-12-31
1920796,Автокредит,2023-01-01,2999-12-31
1250427,Ипотека,2023-01-01,2999-12-31
1879171,Кредит наличными со страховкой,2023-01-01,2999-12-31
1778082,Кредит наличными,2023-01-01,2999-12-31
1127056,Ипотека,2023-01-01,2999-12-31
1903646,Кредит наличными,2023-01-01,2999-12-31
1867111,Кредит наличными,2023-01-01,2999-12-31
1634394,Ипотека,2023-01-01,2999-12-31
1065434,Ипотека,2023-01-01,2999-12-31
1907005,Автокредит,2023-01-01,2999-12-31
1057557,Автокредит,2023-01-01,2999-12-31
1570019,Кредит наличными со страховкой,2023-01-01,2999-12-31
1823806,Автокредит,2023-01-01,2999-12-31
1059502,Автокредит,2023-01-01,2999-12-31
1335524,Кредит наличными,2023-01-01,2999-12-31
1699770,Кредит наличными со страховкой,2023-01-01,2999-12-31
1188702,Кредит наличными со страховкой,2023-01-01,2999-12-31
1277195,Автокредит,2023-01-01,2999-12-31
1229988,Автокредит,2023-01-01,2999-12-31
1000553,Кредит наличными со страховкой,2023-01-01,2999-12-31
1480291,Ипотека,2023-01-01,2999-12-31
1918825,Кредит наличными,2023-01-01,2999-12-31
1076645,Ипотека,2023-01-01,2999-12-31
1377352,Ипотека,2023-01-01,2999-12-31
1009160,Кредит наличными,2023-01-01,2999-12-31
1173127,Кредит наличными со страховкой,2023-01-01,2999-12-31
1288423,Кредит наличными со страховкой,2023-01-01,2999-12-31
1731815,Автокредит,2023-01-01,2999-12-31
1201363,Автокредит,2023-01-01,2999-12-31
1211305,Автокредит,2023-01-01,2999-12-31
1845458,Кредит наличными,2023-01-01,2999-12-31
1493890,Кредит наличными,2023-01-01,2999-12-31
1794222,Кредит наличными со страховкой,2023-01-01,2999-12-31
1724555,Кредит наличными,2023-01-01,2999-12-31
1192986,Кредит наличными со страховкой,2023-01-01,2999-12-31
1330925,Ипотека,2023-01-01,2999-12-31
1893247,Кредит наличными со страховкой,2023-01-01,2999-12-31
1040918,Кредит наличными со страховкой,2023-01-01,2999-12-31
1117932,Кредит наличными со страховкой,2023-01-01,2999-12-31
1354426,Автокредит,2023-01-01,2999-12-31
1423711,Кредит наличными со страховкой,2023-01-01,2999-12-31
1398955,Кредит наличными,2023-01-01,2999-12-31
1586468,Кредит наличными со страховкой,2023-01-01,2999-12-31
1696400,Кредит наличными со страховкой,2023-01-01,2999-12-31
1612561,Автокредит,2023-01-01,2999-12-31
1240944,Кредит наличными со страховкой,2023-01-01,2999-12-31
1546264,Кредит наличными,2023-01-01,2999-12-31
1769372,Автокредит,2023-01-01,2999-12-31
1651101,Автокредит,2023-01-01,2999-12-31
1813414,Ипотека,2023-01-01,2999-12-31
1597895,Кредит наличными со страховкой,2023-01-01,2999-12-31
1986607,Кредит наличными со страховкой,2023-01-01,2999-12-31
1007975,Автокредит,2023-01-01,2999-12-31
1517833,Кредит наличными,2023-01-01,2999-12-31
1965697,Автокредит,2023-01-01,2999-12-31
1339554,Кредит наличными,2023-01-01,2999-12-31
1079756,Кредит наличными,2023-01-01,2999-12-31
1210666,Кредит наличными со страховкой,2023-01-01,2999-12-31
1598555,Кредит наличными со страховкой,2023-01-01,2999-12-31
1854476,Кредит наличными со страховкой,2023-01-01,2999-12-31
1312011,Ипотека,2023-01-01,2999-12-31
1999879,Кредит наличными,2023-01-01,2999-12-31
1792404,Кредит наличными со страховкой,2023-01-01,2999-12-31
1299046,Ипотека,2023-01-01,2999-12-31
1513570,Кредит наличными со страховкой,2023-01-01,2999-12-31
1042869,Кредит наличными,2023-01-01,2999-12-31
1769363,Ипотека,2023-01-01,2999-12-31
1228239,Автокредит,2023-01-01,2999-12-31
1552572,Ипотека,2023-01-01,2999-12-31
1138333,Кредит наличными,2023-01-01,2999-12-31
1917755,Ипотека,2023-01-01,2999-12-31
1030620,Автокредит,2023-01-01,2999-12-31
1333461,Кредит наличными,2023-01-01,2999-12-31
1656034,Кредит наличными,2023-01-01,2999-12-31
1987394,Ипотека,2023-01-01,2999-12-31
1385585,Автокредит,2023-01-01,2999-12-31
1395424,Кредит наличными со страховкой,2023-01-01,2999-12-31
1856176,Ипотека,2023-01-01,2999-12-31
1157015,Автокредит,2023-01-01,2999-12-31
1182665,Кредит наличными со страховкой,2023-01-01,2999-12-31
1798831,Кредит наличными,2023-01-01,2999-12-31
1898911,Кредит наличными,2023-01-01,2999-12-31
1851759,Автокредит,2023-01-01,2999-12-31
1261897,Кредит наличными со страховкой,2023-01-01,2999-12-31
1934786,Ипотека,2023-01-01,2999-12-31
1700374,Кредит наличными со страховкой,2023-01-01,2999-12-31
1052722,Кредит наличными,2023-01-01,2999-12-31
1287120,Автокредит,2023-01-01,2999-12-31
1511385,Автокредит,2023-01-01,2999-12-31
1435007,Кредит наличными со страховкой,2023-01-01,2999-12-31
1440501,Ипотека,2023-01-01,2999-12-31
1401154,Кредит наличными,2023-01-01,2999-12-31
1719203,Кредит наличными со страховкой,2023-01-01,2999-12-31
