deal_rk,deal_num,deal_name,deal_sum,client_rk,account_rk,agreement_rk,deal_start_date,department_rk,product_rk,deal_type_cd,effective_from_date,effective_to_date
2537206,658-295-933-965-922,Кредит наличными,2294339,245327,3411080,888905,2022-03-20,98,1481827,3,2023-03-15,2999-12-31
8912324,601-445-625-345-261,Автокредит,984273,310102,3376204,544476,2021-03-25,79,1715325,4,2023-03-15,2999-12-31
7959184,620-883-689-161-568,Кредит наличными,3923961,251427,3503624,970835,2021-09-21,77,1011671,5,2023-03-15,2999-12-31
8835287,717-106-230-112-874,Ипотека,2616533,206160,3153504,751066,2020-09-26,51,1797841,4,2023-03-15,2999-12-31
2149917,727-163-142-161-782,Кредит наличными,2745138,396475,3047961,993462,2020-09-26,48,1409645,3,2023-03-15,2999-12-31
6302861,666-140-462-202-492,Кредит наличными со страховкой,2283663,181708,3942555,845208,2022-03-20,129,1173354,8,2023-03-15,2999-12-31
7003198,785-887-342-489-708,Кредит наличными,3070552,204594,3619114,637518,2021-09-21,35,1545043,5,2023-03-15,2999-12-31
4734766,214-919-438-953-207,Автокредит,2301207,393394,3012295,976003,2021-09-21,85,1348906,1,2023-03-15,2999-12-31
2580704,904-676-777-582-228,Ипотека,2608185,275009,3337355,759190,2021-03-25,16,1963945,3,2023-03-15,2999-12-31
3357804,667-625-309-154-464,Кредит наличными,4712681,416316,3421127,865252,2021-09-21,49,1977338,6,2023-03-15,2999-12-31
8831410,323-201-654-156-293,Кредит наличными со страховкой,3830427,281121,3503137,504112,2021-09-21,61,1862034,4,2023-03-15,2999-12-31
2105733,395-215-970-767-526,Кредит наличными,3596217,271356,3033963,705093,2022-03-20,90,1206190,3,2023-03-15,2999-12-31
7661727,172-107-896-943-853,Автокредит,3476200,257341,3398584,840918,2021-09-21,56,1629448,5,2023-03-15,2999-12-31
2341575,703-491-243-480-690,Ипотека,3527627,467727,3920114,716832,2022-03-20,15,1324381,3,2023-03-15,2999-12-31
7692726,519-221-809-943-524,Автокредит,635112,148345,3171845,891502,2020-03-30,85,1782144,5,2023-03-15,2999-12-31
8207770,887-837-606-665-429,Кредит наличными со страховкой,847836,163584,3484685,721139,2022-03-20,92,1178958,4,2023-03-15,2999-12-31
3905108,895-413-191-952-165,Ипотека,4978826,499522,3991462,846369,2021-03-25,21,1175112,6,2023-03-15,2999-12-31
5970052,691-992-558-142-516,Ипотека,1786912,331977,3772433,549054,2020-03-30,104,1513333,2,2023-03-15,2999-12-31
2367298,612-993-758-906-623,Кредит наличными со страховкой,3812952,376232,3717161,940728,2021-03-25,117,1925675,3,2023-03-15,2999-12-31
3645361,490-999-181-802-455,Автокредит,2952423,286825,3445866,620850,2021-09-21,14,1262463,6,2023-03-15,2999-12-31
8296647,550-830-562-860-471,Кредит наличными,1816908,483884,3812327,576586,2021-03-25,58,1949446,4,2023-03-15,2999-12-31
7874564,165-423-542-837-157,Кредит наличными со страховкой,666811,197602,3604406,658700,2022-03-20,37,1462249,5,2023-03-15,2999-12-31
5061546,300-218-488-885-911,Кредит наличными,1312741,468289,3417609,783699,2020-09-26,69,1152263,2,2023-03-15,2999-12-31
7351028,667-363-928-657-314,Автокредит,947363,480755,3452948,865821,2020-03-30,44,1062517,5,2023-03-15,2999-12-31
7593849,895-231-622-955-459,Кредит наличными,4582756,139883,3500193,979762,2022-03-20,116,1910847,5,2023-03-15,2999-12-31
8127532,184-630-957-437-699,Ипотека,3350201,427575,3974163,948478,2020-03-30,76,1719561,4,2023-03-15,2999-12-31
7070005,501-269-118-584-246,Кредит наличными со страховкой,3642955,284639,3930237,906063,2020-03-30,33,1268121,5,2023-03-15,2999-12-31
2449425,730-657-720-825-858,Ипотека,1907587,303925,3624274,958685,2021-09-21,21,1349653,3,2023-03-15,2999-12-31
8964931,365-111-270-850-367,Кредит наличными,2468001,147759,3396451,759325,2020-09-26,121,1533362,4,2023-03-15,2999-12-31
4932806,864-449-667-578-850,Кредит наличными со страховкой,1947406,194933,3338951,593526,2021-09-21,111,1411396,1,2023-03-15,2999-12-31
8010129,401-524-778-681-980,Автокредит,687175,340863,3987184,699807,2022-03-20,96,1318098,4,2023-03-15,2999-12-31
5547275,720-610-274-778-206,Кредит наличными со страховкой,959076,269078,3680972,906223,2021-03-25,69,1698432,2,2023-03-15,2999-12-31
4184189,957-322-475-615-800,Автокредит,1223834,342372,3236451,780795,2020-09-26,102,1586570,1,2023-03-15,2999-12-31
8045616,806-340-943-859-966,Кредит наличными,2143751,266971,3704329,870415,2021-03-25,129,1975820,4,2023-03-15,2999-12-31
5983025,409-483-684-457-870,Кредит наличными со страховкой,3027031,418851,3381349,544465,2021-03-25,30,1413499,2,2023-03-15,2999-12-31
5619496,746-677-376-116-572,Ипотека,1747034,102999,3712311,823335,2020-09-26,106,1409924,2,2023-03-15,2999-12-31
4992460,897-564-829-599-191,Ипотека,1893300,496270,3895439,580854,2020-09-26,49,1129007,1,2023-03-15,2999-12-31
6819523,117-457-289-976-156,Кредит наличными,3855073,431718,3418805,779472,2020-03-30,116,1923472,8,2023-03-15,2999-12-31
7048248,463-471-532-843-443,Автокредит,2157298,281737,3862524,740705,2020-03-30,84,1829038,5,2023-03-15,2999-12-31
8904799,563-551-425-887-237,Кредит наличными,5678599,458576,3889824,935467,2021-03-25,43,1954873,4,2023-03-15,2999-12-31
7866951,415-849-672-656-440,Ипотека,2749468,219589,3043165,655297,2021-09-21,28,1889886,5,2023-03-15,2999-12-31
4690786,744-965-804-115-587,Кредит наличными,1281752,253288,3172999,608820,2021-03-25,37,1426134,1,2023-03-15,2999-12-31
5631354,698-350-637-411-677,Автокредит,3753569,436821,3647438,515240,2021-09-21,19,1956251,2,2023-03-15,2999-12-31
3479636,259-607-555-905-299,Кредит наличными,5160077,232385,3743271,669839,2022-03-20,16,1965425,6,2023-03-15,2999-12-31
7390674,706-587-955-591-178,Кредит наличными со страховкой,4035780,320259,3105994,621216,2020-03-30,93,1539467,5,2023-03-15,2999-12-31
2761788,789-867-407-202-535,Кредит наличными со страховкой,3669572,198402,3036780,705507,2022-03-20,101,1158371,3,2023-03-15,2999-12-31
2512054,653-431-183-766-373,Ипотека,5581516,253557,3530750,911828,2022-03-20,112,1208835,3,2023-03-15,2999-12-31
2506335,193-768-495-536-539,Автокредит,4617069,498803,3815369,584005,2022-03-20,127,1345342,3,2023-03-15,2999-12-31
5312610,530-981-503-204-326,Кредит наличными,2817958,420714,3642448,583384,2021-09-21,95,1876083,2,2023-03-15,2999-12-31
4609153,630-417-842-607-572,Автокредит,2559937,113881,3341120,737448,2020-09-26,51,1217032,1,2023-03-15,2999-12-31
7716618,970-797-497-840-632,Ипотека,1619742,270806,3873898,651101,2020-09-26,93,1365410,5,2023-03-15,2999-12-31
3787429,148-956-208-351-665,Кредит наличными,5045063,285001,3839852,615334,2021-03-25,42,1269973,6,2023-03-15,2999-12-31
2512920,905-437-307-835-773,Автокредит,982032,382311,3509330,533568,2020-03-30,38,1609375,3,2023-03-15,2999-12-31
4489856,461-569-814-511-776,Ипотека,739923,121021,3798885,679268,2021-03-25,81,1703730,1,2023-03-15,2999-12-31
6130582,756-406-361-311-353,Кредит наличными,1755278,158595,3392533,993044,2021-03-25,96,1411451,8,2023-03-15,2999-12-31
5841191,332-581-141-700-616,Кредит наличными со страховкой,5253631,408745,3229053,819130,2022-03-20,34,1831151,2,2023-03-15,2999-12-31
4617186,857-172-439-236-812,Автокредит,2067196,465697,3585415,623302,2022-03-20,12,1249721,1,2023-03-15,2999-12-31
7188179,566-957-459-524-615,Автокредит,1087218,476501,3184838,720232,2022-03-20,84,1406525,5,2023-03-15,2999-12-31
8337637,676-940-978-452-140,Автокредит,2423250,103838,3243411,740254,2022-03-20,115,1959893,4,2023-03-15,2999-12-31
5643597,308-788-528-963-532,Кредит наличными со страховкой,3612689,345447,3758630,952282,2022-03-20,125,1280485,2,2023-03-15,2999-12-31
6907885,288-357-789-916-348,Ипотека,919044,374598,3061810,697030,2020-09-26,104,1098671,8,2023-03-15,2999-12-31
3382754,203-229-715-917-858,Ипотека,3178989,226512,3270829,863580,2020-09-26,10,1313812,6,2023-03-15,2999-12-31
8030703,548-496-493-150-128,Кредит наличными,1531978,206983,3643573,939487,2021-03-25,27,1661045,4,2023-03-15,2999-12-31
4244425,812-918-154-137-727,Кредит наличными,4464564,142252,3544307,579088,2022-03-20,40,1296724,1,2023-03-15,2999-12-31
8637601,290-538-974-952-370,Кредит наличными,450351,262524,3608723,846960,2022-03-20,12,1098382,4,2023-03-15,2999-12-31
4774129,486-972-482-786-846,Ипотека,3704030,339039,3375060,573162,2021-03-25,64,1884826,1,2023-03-15,2999-12-31
3173765,625-825-920-561-189,Ипотека,615565,184708,3735016,512276,2020-09-26,71,1441088,6,2023-03-15,2999-12-31
5172446,416-459-502-450-627,Кредит наличными,4040678,404309,3925628,971363,2021-03-25,128,1051126,2,2023-03-15,2999-12-31
8244714,743-805-257-577-587,Кредит наличными,3196088,122809,3336844,947245,2022-03-20,49,1304054,4,2023-03-15,2999-12-31
8542755,108-312-923-429-675,Кредит наличными,4507293,186438,3262900,549385,2020-03-30,59,1767502,4,2023-03-15,2999-12-31
6140418,992-109-222-704-223,Кредит наличными со страховкой,5093984,269398,3030814,523173,2021-09-21,26,1134366,8,2023-03-15,2999-12-31
7590814,911-448-231-546-901,Кредит наличными со страховкой,3301635,354922,3978542,987779,2022-03-20,20,1275229,5,2023-03-15,2999-12-31
5968531,276-212-176-633-421,Кредит наличными,3420604,342888,3570274,839080,2020-09-26,98,1337351,2,2023-03-15,2999-12-31
4168308,800-789-128-913-899,Ипотека,3113374,116414,3364733,782121,2021-09-21,39,1771955,1,2023-03-15,2999-12-31
8616153,953-242-352-556-204,Автокредит,3229354,317118,3687085,778861,2020-09-26,52,1421675,4,2023-03-15,2999-12-31
8832152,864-286-932-471-844,Автокредит,5429576,373893,3615186,528394,2021-09-21,31,1524154,4,2023-03-15,2999-12-31
6119739,829-926-679-103-356,Кредит наличными со страховкой,5420638,349639,3061627,854520,2020-03-30,88,1373619,8,2023-03-15,2999-12-31
4795641,754-450-826-730-859,Ипотека,2881732,174091,3003525,728151,2020-03-30,21,1574383,1,2023-03-15,2999-12-31
4678180,218-274-693-427-117,Кредит наличными,3762646,254810,3594224,792043,2021-09-21,78,1285497,1,2023-03-15,2999-12-31
3244075,491-586-597-465-103,Ипотека,820157,172680,3733257,804875,2021-09-21,30,1872815,6,2023-03-15,2999-12-31
7126785,976-713-231-133-654,Кредит наличными со страховкой,687464,144311,3961679,596341,2021-03-25,117,1566400,5,2023-03-15,2999-12-31
4909779,297-392-225-878-204,Автокредит,2254176,433020,3331152,663443,2020-03-30,36,1596334,1,2023-03-15,2999-12-31
4894489,927-161-970-914-104,Кредит наличными со страховкой,2207678,279044,3222929,918146,2022-03-20,59,1049091,1,2023-03-15,2999-12-31
6654100,250-123-904-701-945,Автокредит,5693678,463955,3380378,588124,2021-03-25,99,1428728,8,2023-03-15,2999-12-31
2408588,180-542-266-967-438,Кредит наличными,4539845,456212,3911013,885604,2021-03-25,75,1420190,3,2023-03-15,2999-12-31
7348219,365-367-858-719-214,Кредит наличными,1290576,182846,3151875,758492,2021-03-25,109,1185448,5,2023-03-15,2999-12-31
2307895,647-378-555-234-125,Кредит наличными,2436818,110999,3999099,512347,2020-03-30,11,1508865,3,2023-03-15,2999-12-31
6727711,485-340-697-989-228,Кредит наличными со страховкой,3014065,236033,3327135,802341,2020-03-30,41,1332823,8,2023-03-15,2999-12-31
4847581,623-146-823-864-521,Автокредит,4581051,298181,3830260,599594,2020-09-26,67,1323124,1,2023-03-15,2999-12-31
4586396,593-294-544-778-541,Кредит наличными,1504133,439043,3965987,580690,2020-03-30,89,1747462,1,2023-03-15,2999-12-31
5830040,654-611-456-304-918,Ипотека,754783,398874,3301209,552772,2020-09-26,75,1341934,2,2023-03-15,2999-12-31
4653176,712-259-122-597-670,Кредит наличными,1340279,329958,3704362,595417,2022-03-20,108,1224475,1,2023-03-15,2999-12-31
5742816,101-770-601-211-123,Кредит наличными,643553,387030,3702442,860000,2021-03-25,121,1808673,2,2023-03-15,2999-12-31
6984142,902-998-874-752-444,Кредит наличными,2007776,339145,3799998,788607,2021-09-21,91,1390379,8,2023-03-15,2999-12-31
5436563,912-801-494-274-269,Ипотека,1851905,410805,3402981,537994,2020-03-30,112,1219848,2,2023-03-15,2999-12-31
3158908,286-309-803-220-325,Кредит наличными,5294422,189483,3793257,815405,2021-03-25,115,1436893,6,2023-03-15,2999-12-31
4562563,765-703-133-174-457,Кредит наличными со страховкой,1541120,388098,3068589,503613,2020-09-26,18,1954912,1,2023-03-15,2999-12-31
8240828,801-815-902-820-463,Ипотека,2815399,159035,3418119,964696,2022-03-20,124,1811238,4,2023-03-15,2999-12-31
7935426,840-919-854-629-613,Кредит наличными,4554530,477462,3689011,666553,2021-03-25,89,1227241,5,2023-03-15,2999-12-31
6831256,928-580-321-436-445,Автокредит,3323928,215148,3825034,509316,2021-09-21,118,1010741,8,2023-03-15,2999-12-31
6381409,768-553-374-453-836,Кредит наличными,1709448,433001,3232285,770376,2021-03-25,17,1083243,8,2023-03-15,2999-12-31
5245895,636-136-356-715-395,Кредит наличными,5584517,450402,3726201,906896,2021-09-21,67,1752940,2,2023-03-15,2999-12-31
2960818,543-877-385-535-528,Кредит наличными со страховкой,497276,143072,3757469,868196,2021-03-25,94,1894833,3,2023-03-15,2999-12-31
2551772,702-754-136-383-646,Кредит наличными,3309732,398957,3511330,739371,2022-03-20,123,1021805,3,2023-03-15,2999-12-31
2336950,935-832-626-254-211,Кредит наличными со страховкой,4785670,159120,3384185,505691,2020-03-30,60,1726939,3,2023-03-15,2999-12-31
4208116,649-393-847-812-667,Кредит наличными,5060110,451897,3615494,502621,2021-03-25,46,1698662,1,2023-03-15,2999-12-31
3268858,965-383-454-237-586,Автокредит,5172959,347004,3065285,953727,2022-03-20,53,1210073,6,2023-03-15,2999-12-31
2922454,926-763-863-618-268,Кредит наличными,5297064,251869,3603466,777198,2021-09-21,39,1560709,3,2023-03-15,2999-12-31
3763107,867-891-195-725-128,Ипотека,5056580,230682,3260766,599784,2021-09-21,11,1678176,6,2023-03-15,2999-12-31
6682784,721-865-367-536-787,Кредит наличными,2496099,162589,3112430,880193,2021-09-21,30,1108383,8,2023-03-15,2999-12-31
4567301,168-610-868-676-908,Автокредит,4988589,372375,3244777,723741,2020-09-26,130,1280328,1,2023-03-15,2999-12-31
8575710,728-602-403-993-665,Автокредит,2968485,479258,3615858,908575,2021-03-25,63,1718505,4,2023-03-15,2999-12-31
4444972,146-578-324-888-490,Кредит наличными,3970217,462444,3701907,825967,2021-03-25,65,1811506,1,2023-03-15,2999-12-31
4554024,105-382-414-850-479,Кредит наличными со страховкой,3456359,456266,3922022,640559,2021-09-21,92,1066437,1,2023-03-15,2999-12-31
7636054,131-664-869-993-307,Кредит наличными,5515985,166507,3896455,635699,2021-03-25,57,1955496,5,2023-03-15,2999-12-31
2340130,472-125-683-594-563,Кредит наличными со страховкой,4723201,292988,3814283,512258,2020-03-30,124,1418086,3,2023-03-15,2999-12-31
7042714,507-450-710-804-400,Ипотека,1649688,123485,3779663,927974,2021-09-21,76,1108021,5,2023-03-15,2999-12-31
8542452,228-964-655-926-167,Автокредит,2896429,385956,3018614,774186,2020-03-30,15,1100692,4,2023-03-15,2999-12-31
